cuisine,cooking-technique,course,x,y,name,id
mexican,baking,Main Dishes,-0.64966,0.58662,Chicken Burrito Bowl,Chicken-Burrito-Bowl-1282736
mexican,baking,Main Dishes,0.41498,0.82963,Chicken Chile Enchiladas,Chicken-Chile-Enchiladas-1323085
mexican,baking,Main Dishes,-0.3269,-0.08254,Chicken Chipotle Burrito Bowls,Chicken-Chipotle-Burrito-Bowls-Recipezaar
mexican,baking,Main Dishes,-0.5099,0.61511,Chicken Enchilada Casserole,Chicken-Enchilada-Casserole-Food_com-133692
mexican,baking,Main Dishes,0.2649,0.86599,Chicken Enchilada Pasta,Chicken-Enchilada-Pasta-1114957
mexican,baking,Main Dishes,0.36456,0.41472,Chicken Enchilada Quinoa Casserole,Chicken-Enchilada-Quinoa-Casserole-759276
mexican,baking,Snacks|Lunch|Main Dishes,0.52445,0.29379,Chicken Enchilada Roll Ups,Chicken-Enchilada-Roll-Ups-502254
mexican,baking,Main Dishes,-0.030053,0.4587,Chicken Enchiladas,Chicken-enchiladas-365358
mexican,baking,Main Dishes,-0.17895,-0.073494,Chicken Enchiladas De Jocoque,Chicken-Enchiladas-De-Jocoque-Food_com-115094
mexican,baking,Main Dishes,0.6038,0.35097,Chicken Enchiladas IV,Chicken-Enchiladas-Iv-Allrecipes
mexican,baking,Main Dishes,0.6494,0.59841,Chicken Enchiladas Verdes,Chicken-Enchiladas-Verdes-Food_com-77102
mexican,baking,Main Dishes,0.32692,0.71079,Chicken Enchiladas with Creamy Green Chile Sauce,Chicken-Enchiladas-with-Creamy-Green-Chile-Sauce-AllRecipes
mexican,baking,Main Dishes,0.32715,-0.11961,Chicken Enchiladas with Homemade Chile Gravy Enchilada Sauce,Chicken-Enchiladas-with-Homemade-Chile-Gravy-Enchilada-Sauce-488913
mexican,baking,Main Dishes,0.14684,0.42041,Chicken Enchiladas With Salsa Verde?,Chicken-Enchiladas-With-Salsa-Verde-1684726
mexican,baking,Main Dishes,0.045571,0.40545,Chicken Enchiladas with Tangy Tomatillo Sauce,Chicken-Enchiladas-With-Tangy-Tomatillo-Sauce-Recipezaar
mexican,baking,Main Dishes,0.39794,0.87337,Chicken Enchilada/Vegetarian Enchilada,Chicken-Enchilada_Vegetarian-Enchilada-1415814
mexican,baking,Main Dishes,0.46469,0.31755,Chicken Fajita Queso Fundido,Chicken-Fajita-Queso-Fundido-1472908
mexican,baking,Main Dishes,0.39856,-0.048465,Chicken Mole,Chicken-mole-326418
mexican,baking,Main Dishes,0.32748,0.78653,Chicken Ole,Chicken-Ole-Recipezaar_1
mexican,baking,Lunch|Appetizers,0.84672,0.10627,Chicken Quesadilla Appetizers,Chicken-Quesadilla-Appetizers-1020179
mexican,baking,Main Dishes,0.11292,0.28692,Chicken Simmered in Red Chile Sauce,Chicken-Simmered-In-Red-Chile-Sauce-Recipezaar
mexican,baking,Main Dishes,0.071896,0.70107,Chicken Strata Mexican Style,Chicken-Strata_-Mexican-Style-Recipezaar
mexican,baking,Main Dishes,-0.17764,0.30045,Chicken Taco Rice Casserole,Chicken-Taco-Rice-Casserole-1898458
mexican,baking,Main Dishes,0.14957,0.3953,Chicken Tamale Casserole,Chicken-Tamale-Casserole-1587292
mexican,baking,Main Dishes,0.43782,0.48203,Chicken Tortilla Pie,Chicken-Tortilla-Pie-1815465
mexican,baking,Soups,-0.61538,0.48196,Chicken Tortilla Soup,Chicken-Tortilla-Soup-Recipezaar_2
mexican,baking,Main Dishes,0.64793,0.41248,Chicken Verde Enchilada Casserole,Chicken-Verde-Enchilada-Casserole-1652334
mexican,baking,Main Dishes,0.18666,0.80692,Chicken & Cheese Enchiladas,Chicken-_-Cheese-Enchiladas-566389
mexican,baking,Main Dishes,-0.40023,0.3663,Chicken & Tomatillo Enchiladas,Chicken-_-Tomatillo-Enchiladas-1298529
mexican,baking,Main Dishes,0.26673,0.36155,Chicken Black Bean and Spinach Enchiladas,Chicken_-Black-Bean_-and-Spinach-Enchiladas-488646
mexican,baking,Main Dishes,0.42974,0.68938,Chile-Chicken Enchiladas,Chile-Chicken-Enchiladas-Food_com-145495
mexican,baking,Main Dishes,0.2215,0.72609,Chile Rellenos Casserole,Chile-Rellenos-Casserole-My-Recipes
mexican,baking,Main Dishes,0.70469,0.11541,Chiles Rellenos de San Joaquin,Chiles-Rellenos-de-San-Joaquin-1610957
mexican,baking,Main Dishes,0.81743,-0.25528,Chili Cheese Enchiladas,Chili-Cheese-Enchiladas-Food_com-80232
mexican,baking,Main Dishes,0.50529,0.31615,Chili Gravy Enchiladas,Chili-Gravy-Enchiladas-1188368
mexican,baking,Main Dishes,-0.26352,0.51421,Chili Rubbed Fish Tacos,Chili-Rubbed-Fish-Tacos-1448112
mexican,baking,Lunch|Main Dishes,0.41934,0.25018,Chimichangas (My Take on Ww Recipe),Chimichangas-_my-Take-On-Ww-Recipe_-Recipezaar
mexican,baking,Main Dishes,0.83853,0.55991,Chipotle Chicken Nacho Casserole,Chipotle-Chicken-Nacho-Casserole-1299833
mexican,baking,Main Dishes,0.34089,0.70878,Chipotle Mexican Lasagna,Chipotle-Mexican-Lasagna-Recipezaar
mexican,baking,Main Dishes|Breakfast and Brunch,0.27782,-0.059315,Chipotle Taco Breakfast Skillet Bake {Paleo & Whole30},Chipotle-Taco-Breakfast-Skillet-Bake-_Paleo-_-Whole30_-1479626
mexican,baking,Appetizers,0.34691,0.45911,Chorizo Bean Dip,Chorizo-Bean-Dip-Recipezaar
mexican,baking,Main Dishes,0.52272,0.56237,Chorizo & Egg Enchiladas With a Green Chile Sauce,Chorizo-_-Egg-Enchiladas-With-a-Green-Chile-Sauce-536726
mexican,baking,Lunch|Main Dishes,-0.059217,0.652,Cilantro Lime Chicken Zoodles with Homemade Baked Tortilla Strips,Cilantro-Lime-Chicken-Zoodles-with-Homemade-Baked-Tortilla-Strips-1050938
mexican,baking,Appetizers,-0.17237,0.18035,Cinco de Mayo,Cinco-De-Mayo-Recipezaar
mexican,baking,Snacks|Lunch|Appetizers,0.14426,-0.012628,Classic Pub Style Nachos,Classic-Pub-Style-Nachos-AllRecipes
mexican,baking,Lunch,-0.24069,0.049245,Clean Eating Taquitos,Clean-Eating-Taquitos-762981
mexican,baking,Main Dishes,0.41426,0.78194,Colorado-Style Beef Enchiladas,Colorado-Style-Beef-Enchiladas-Food_com-175661
mexican,baking,Main Dishes,0.61631,0.30514,Copycat Taco Bell Mexican Pizza Recipe ??Copycat Secrets!,Copycat-Taco-Bell-Mexican-Pizza-Recipe-Copycat-Secrets_-1847358
mexican,baking,Soups,-0.26686,0.027916,Corn and Salsa Tortilla Soup,Corn-And-Salsa-Tortilla-Soup-Recipezaar
mexican,baking,Main Dishes,0.5666,0.24928,Corn - Stuffed Poblano Chilies,Corn-_-Stuffed-Poblano-Chilies-Recipezaar
mexican,baking,Main Dishes,-0.23578,0.68906,Crab and Shrimp Zucchini Enchiladas with Mango-Jalapeno Salsa,Crab-and-Shrimp-Zucchini-Enchiladas-with-Mango-Jalapeno-Salsa-1492509
mexican,baking,Main Dishes,0.24274,0.11151,Cream Cheese Chicken Enchiladas,Cream-Cheese-Chicken-Enchiladas-Food_com-81169
mexican,baking,Main Dishes,0.54775,0.50463,Creamy Beef Enchiladas,Creamy-Beef-Enchiladas-1605975
mexican,baking,Main Dishes,0.56485,0.28342,Creamy Chicken and Sour Cream Enchiladas,Creamy-Chicken-and-Sour-Cream-Enchiladas-AllRecipes
mexican,baking,Main Dishes,0.13731,0.59077,Creamy Chicken Enchiladas With Red Sauce,Creamy-Chicken-Enchiladas-With-Red-Sauce-Recipezaar
mexican,baking,Main Dishes,0.52572,0.53907,Creamy Enchiladas,Creamy-Enchiladas-Recipezaar
mexican,baking,Appetizers,0.55432,0.25915,Creamy Mexican Dip with Leftover Taco Meat,Creamy-Mexican-Dip-with-Leftover-Taco-Meat-980417
mexican,baking,Main Dishes,-0.13215,-0.30506,Creamy Seafood Enchiladas,Creamy-Seafood-Enchiladas-Food_com-184972
mexican,baking,Main Dishes,-0.043345,0.54532,Creamy Vegetable Enchiladas,Creamy-Vegetable-Enchiladas-1517909
mexican,baking,Lunch|Main Dishes,0.30273,0.30383,Crispy Baked Black Bean Burritos,Crispy-Baked-Black-Bean-Burritos-Food_com-167146
mexican,baking,Lunch|Main Dishes,0.16118,0.58148,Crispy Chipotle Tuna Tostadas,Crispy-Chipotle-Tuna-Tostadas-1853723
mexican,baking,Soups,-0.48939,-0.086415,Crock-Pot Chicken & Tortilla Soup,Crock-Pot-Chicken-_-Tortilla-Soup-1030450
mexican,baking,Main Dishes,-0.10811,0.74803,CrockPot Chicken Enchiladas,CrockPot-Chicken-Enchiladas-1356167
mexican,baking,Main Dishes,0.42236,0.73478,Crunchy Chicken Tostatas,Crunchy-Chicken-Tostatas-1836960
mexican,baking,Main Dishes,0.46937,0.31553,Cumin Pork Tacos (From The Elliott Homestead Family Table),Cumin-Pork-Tacos-_From-The-Elliott-Homestead-Family-Table_-1429325
mexican,baking,Main Dishes,0.47553,0.51333,Dave's Zesty Spinach and Mushroom Enchiladas,Dave_s-Zesty-Spinach-and-Mushroom-Enchiladas-Food_com-291272
mexican,baking,Main Dishes,-0.0060794,0.63283,Delicious Enchilada Layered Dish,Delicious-Enchilada-Layered-Dish-Food_com-291974
mexican,baking,Appetizers,0.53338,0.56778,Disappearing Buffalo Chicken Dip,Disappearing-buffalo-chicken-dip-297712
mexican,baking,Main Dishes,0.14539,0.82458,Double Duty Quesadilla Casserole,Double-Duty-Quesadilla-Casserole-1714865
mexican,baking,Main Dishes,0.6696,0.40988,Easiest Beef Enchiladas Ever!,Easiest-Beef-Enchiladas-Ever_-Recipezaar
mexican,baking,Main Dishes,0.16899,-0.028682,Easy Beef Enchiladas,Easy-Beef-Enchiladas-1042216
mexican,baking,Main Dishes,0.57199,0.40076,Easy Cheese Enchiladas Recipe with Rice,Easy-Cheese-Enchiladas-Recipe-with-Rice-1478980
mexican,baking,Snacks|Lunch|Appetizers,0.68836,0.47351,Easy Cheesy Nachos,Easy-Cheesy-Nachos-1487793
mexican,baking,Main Dishes,0.67531,0.45459,Easy Chili Cheesy Enchiladas,Easy-Chili-Cheesy-Enchiladas-Recipezaar
mexican,baking,Main Dishes,0.55026,0.48977,Easy Enchiladas for Picky Eaters,Easy-Enchiladas-For-Picky-Eaters-Recipezaar
mexican,baking,Main Dishes,-0.47135,0.13494,Easy Fajita Chicken Bake,Easy-Fajita-Chicken-Bake-1057408
mexican,baking,Lunch|Main Dishes,0.31415,0.89976,Easy Mexican Calzones,Easy-Mexican-Calzones-Food_com-63154
mexican,baking,Main Dishes,0.16712,0.76062,Easy Mexican Fiesta Layered Casserole,Easy-Mexican-Fiesta-Layered-Casserole-1150034
mexican,baking,Main Dishes,-0.23097,0.38687,Easy Mexican Quinoa Bake,Easy-Mexican-Quinoa-Bake-1367406
mexican,baking,Lunch|Main Dishes,0.074224,0.72698,Easy Oven Baked Spicy Chicken Tacos,Easy-Oven-Baked-Spicy-Chicken-Tacos-1442167
mexican,baking,Side Dishes,0.015691,0.2517,Easy Restaurant-Style Mexican Rice,Easy-Restaurant-Style-Mexican-Rice-1775843
mexican,baking,Main Dishes,0.54798,0.38618,Easy Sour Cream Chicken Enchiladas,Easy-Sour-Cream-Chicken-Enchiladas-Food_com-170505
mexican,baking,Main Dishes,-0.13331,-0.23568,Easy Tasty Chicken Fajita Enchiladas,Easy-Tasty-Chicken-Fajita-Enchiladas-1688705
mexican,baking,Main Dishes,0.32636,0.41014,Easy Weeknight Chicken Enchiladas,Easy-Weeknight-Chicken-Enchiladas-1064812
mexican,baking,Main Dishes|Breakfast and Brunch,-0.25872,0.61318,Egg Sausage and Pepper Breakfast Enchiladas,Egg_-Sausage-and-Pepper-Breakfast-Enchiladas-1253582
mexican,baking,Main Dishes,0.28748,1.1083,Em-Chiladas,Em-Chiladas-Food_com-133137
mexican,baking,Main Dishes,0.067487,0.61573,Enchanted Sour Cream Chicken Enchiladas,Enchanted-Sour-Cream-Chicken-Enchiladas-AllRecipes
mexican,baking,Main Dishes,-0.031376,0.711,Enchilada Casserole,Enchilada-Casserole-Food_com-65977
mexican,baking,Main Dishes,0.0053948,0.3129,Enchilada Chicken and Rice Casserole,Enchilada-Chicken-and-Rice-Casserole-1084392
mexican,baking,Main Dishes,0.16415,0.74906,Enchilada Noodles,Enchilada-Noodles-1244854
mexican,baking,Main Dishes,-0.23125,0.24593,Enchilada Taco Casserole + Le Creuset Cookware Giveaway,Enchilada-Taco-Casserole-_-Le-Creuset-Cookware-Giveaway-576393
mexican,baking,Main Dishes,0.40699,-0.050148,Enchiladas de Pollo,Enchiladas-De-Pollo-Recipezaar
mexican,baking,Main Dishes,0.30749,0.3925,Enchiladas Perfectos Del Pollo (Perfect Chicken Enchiladas),Enchiladas-Perfectos-Del-Pollo-_Perfect-Chicken-Enchiladas_-Food_com-178221
mexican,baking,Main Dishes,0.48876,0.28605,Enchiladas with Chili-Tomato Sauce,Enchiladas-with-chili-tomato-sauce-364973
mexican,baking,Lunch,0.2579,0.16143,End of Summer Empanadas,End-of-Summer-Empanadas-1765344
mexican,baking,Lunch|Main Dishes|Appetizers,0.26747,0.59921,Fajita Chicken Nachos,Fajita-Chicken-Nachos-1517268
mexican,baking,Main Dishes,0.27034,0.77893,Famous Chicken Enchiladas,Famous-Chicken-Enchiladas-Recipezaar
mexican,baking,Main Dishes,0.44152,-0.010539,Fast and Easy Enchilada Pie!!,Fast-and-Easy-Enchilada-Pie_-Food_com-142434
mexican,baking,Main Dishes,0.37638,0.682,Fiesta Baked Chicken,Fiesta-Baked-Chicken-Food_com-151605
mexican,baking,Main Dishes,0.66702,-0.17436,Fiesta Mexican Lasagna,Fiesta-Mexican-Lasagna-Recipezaar
mexican,baking,Main Dishes,0.3125,0.36403,Firehouse Enchiladas,Firehouse-Enchiladas-1080907
mexican,baking,Main Dishes,-0.52171,0.20923,Fish Tacos with Roasted Corn Salsa,Fish-Tacos-with-Roasted-Corn-Salsa-1318438
mexican,baking,Desserts,0.36072,-0.44613,Flan Napolitano (Mexican Restaurant Flan),Flan-Napolitano-_mexican-Restaurant-Flan_-Recipezaar
mexican,baking,Main Dishes,-0.01405,-0.052489,Freezer Friendly Zucchini Chicken Enchiladas,Freezer-Friendly-Zucchini-Chicken-Enchiladas-1518518
mexican,baking,Main Dishes|Appetizers,0.33508,0.58551,Fully Loaded Nachos,Fully-Loaded-Nachos-1494685
mexican,baking,Main Dishes,-0.046003,0.69577,Goat Cheese Enchiladas & Suavignon Blanc,Goat-Cheese-Enchiladas-_-Suavignon-Blanc-1584189
mexican,baking,Main Dishes,0.52304,0.34622,Grands! Biscuit Taco Cups,Grands_-Biscuit-Taco-Cups-Recipezaar
mexican,baking,Main Dishes,0.10291,0.51649,Green Chicken Enchiladas with Arroz Verde and Charred Tomatillo Sauce,Green-Chicken-Enchiladas-with-Arroz-Verde-and-Charred-Tomatillo-Sauce-1862431
mexican,baking,Main Dishes,-0.45921,0.96164,Green Chile Burritos,Green-Chile-Burritos-Recipezaar
mexican,baking,Main Dishes,0.54979,0.41136,Green Chile Enchilada Casserole,Green-Chile-Enchilada-Casserole-1200925
mexican,baking,Lunch|Main Dishes,0.28075,0.91533,Green Chili Burritos,Green-Chili-Burritos-Recipezaar
mexican,baking,Lunch|Main Dishes,0.34376,0.75047,Green Chili Turkey Tacos,Green-Chili-Turkey-Tacos-1196820
mexican,baking,Main Dishes,0.53832,0.47576,Green Sauce Enchiladas,Green-Sauce-Enchiladas-Allrecipes
mexican,baking,Main Dishes,-0.12467,0.52339,Grilled Salmon Fajita Packets,Grilled-Salmon-Fajita-Packets-Recipezaar
mexican,baking,Main Dishes,0.40923,0.061168,Ground Beef Enchiladas,Ground-Beef-Enchiladas-Food_com-106366
mexican,baking,Lunch|Appetizers,0.36262,0.42793,Guacamole and Cheese Chalupas,Guacamole-And-Cheese-Chalupas-Recipezaar
mexican,baking,Snacks|Appetizers,0.50882,0.4598,Hamburger Nacho Dip,Hamburger-Nacho-Dip-Recipezaar
mexican,baking,Lunch|Main Dishes,0.3684,0.1666,Hawaiian BBQ Chicken Taquitos,Hawaiian-BBQ-Chicken-Taquitos-622992
mexican,baking,Lunch|Main Dishes,0.8016,0.64881,Healthy Baked Chicken Taquitos,Healthy-Baked-Chicken-Taquitos-1741494
mexican,baking,Main Dishes,0.18848,0.35797,Healthy Gluten Free Leftover Enchiladas,Healthy-Gluten-Free-Leftover-Enchiladas-1115739
mexican,baking,Lunch|Main Dishes,0.18996,0.9164,HEALTHY MEXICAN PIZZA,HEALTHY-MEXICAN-PIZZA-1039340
mexican,baking,Main Dishes,0.16223,0.63938,Healthy Turkey and Black Bean Enchiladas,Healthy-Turkey-and-Black-Bean-Enchiladas-Food_com-115234
mexican,baking,Main Dishes,-0.34213,0.051767,Herbed Chicken Breasts with Tomatillo Salsa and Queso Fresco,Herbed-Chicken-Breasts-with-Tomatillo-Salsa-and-Queso-Fresco-1446741
mexican,baking,Lunch,0.27885,-0.45298,Homemade Corn Tortilla Chips Easy Cheap Mexican Snack Food,Homemade-Corn-Tortilla-Chips_-Easy-Cheap-Mexican-Snack-Food-Food_com-101786
mexican,baking,Main Dishes,0.24949,0.45783,Honey Lime Chicken & Quinoa Enchilada Casserole,Honey-Lime-Chicken-_-Quinoa-Enchilada-Casserole-994752
mexican,baking,Appetizers,0.62188,0.40643,Hot Mexican Appetizer,Hot-Mexican-Appetizer-Recipezaar
mexican,baking,Main Dishes,-0.25541,-0.24738,Huachinango a la Veracruzano orRed Snapper in Tomato Sauce,Huachinango-A-La-Veracruzano-Orred-Snapper-In-Tomato-Sauce-Recipezaar
mexican,baking,Main Dishes,0.48744,0.058007,Impossibly Easy Taco Pie,Impossibly-Easy-Taco-Pie-932255
mexican,baking,Main Dishes,0.10662,0.80023,Inspiralized Vegetable Enchiladas,Inspiralized-Vegetable-Enchiladas-1880306
mexican,baking,Main Dishes,0.30186,0.91597,Jake's Chickaladas--Chicken Enchiladas,Jake_s-Chickaladas_chicken-Enchiladas-Recipezaar
mexican,baking,Lunch|Appetizers,0.40827,0.30278,Jalapeno Popper Chicken Taquitos,Jalapeno-Popper-Chicken-Taquitos-1511731
mexican,baking,Main Dishes,0.51185,0.34453,Jens Enchiladas,Jens-Enchiladas-Recipezaar
mexican,baking,Main Dishes,0.45094,0.78439,Julie's Chicken Enchilada Casserole,Julie_s-Chicken-Enchilada-Casserole-Food_com-167299
mexican,baking,Main Dishes,0.50122,0.40872,Kid-friendly Enchiladas,Kid-friendly-Enchiladas-MyRecipes-257341
mexican,baking,Main Dishes,-0.20922,0.73759,King Ranch Casserole,King-ranch-casserole-335928
mexican,baking,Main Dishes,0.43069,0.8701,Kittencal's Enchilada Stack,Kittencal_s-Enchilada-Stack-Recipezaar
mexican,baking,Main Dishes,0.095646,-0.23357,Lawnmover Tacos,Lawnmover-tacos-335706
mexican,baking,Main Dishes,-0.13495,0.49556,Layered Chicken Enchiladas,Layered-Chicken-Enchiladas-Recipezaar
mexican,baking,Main Dishes,-0.034737,0.62402,Layered Mexican Bake,Layered-Mexican-Bake-Food_com-65898
mexican,baking,Snacks|Lunch|Appetizers,0.43972,0.0047807,Layered Nachos,Layered-Nachos-Recipezaar
mexican,baking,Main Dishes,-0.15222,0.69716,Layered Tamale Casserole,Layered-Tamale-Casserole-Recipezaar
mexican,baking,Main Dishes,-0.073136,0.74619,Leftover Chicken/Turkey Enchiladas With Black Beans,Leftover-Chicken_Turkey-Enchiladas-With-Black-Beans-Food_com-144102
mexican,baking,Main Dishes,0.18923,0.80611,Light and Easy Chicken Enchiladas,Light-And-Easy-Chicken-Enchiladas-Recipezaar
mexican,baking,Main Dishes,0.40258,0.54837,Light Tomatillo Chicken Casserole,Light-Tomatillo-Chicken-Casserole-1290210
mexican,baking,Main Dishes,0.48074,0.38312,Lightened Up Salsa Verde Chicken Enchiladas,Lightened-Up-Salsa-Verde-Chicken-Enchiladas-1694665
mexican,baking,Main Dishes|Appetizers,-0.049205,0.75844,Linda's Spider Web Platter,Linda_s-Spider-Web-Platter-Recipezaar
mexican,baking,Lunch|Appetizers,0.36488,0.38986,Loaded Game Time Nachos,Loaded-Game-Time-Nachos-1475633
mexican,baking,Snacks|Appetizers,-0.069282,0.54389,Loaded Vegan Nachos,Loaded-Vegan-Nachos-1772451
mexican,baking,Lunch|Appetizers,0.26583,0.19323,Low Carb Beef Nachos,Low-Carb-Beef-Nachos-1320230
mexican,baking,Main Dishes,0.32402,0.45068,Low Fat Chicken Enchiladas,Low-Fat-Chicken-Enchiladas-Recipezaar_3
mexican,baking,Main Dishes,0.39656,0.48403,Low Fat Vegetarian Enchiladas,Low-Fat-Vegetarian-Enchiladas-Recipezaar
mexican,baking,Main Dishes,0.27044,0.30449,Luby's Cafeteria Cheese Enchiladas With Chili Sauce,Luby_s-Cafeteria-Cheese-Enchiladas-With-Chili-Sauce-Food_com-150607
mexican,baking,Main Dishes,0.63937,0.51419,Maias Layered Chicken Enchiladas Verde,Maias-Layered-Chicken-Enchiladas-Verde-Recipezaar
mexican,baking,Main Dishes,-0.38264,0.82454,Make-Your-Own Tacos,Make-Your-Own-Tacos-1879201
mexican,baking,Main Dishes|Breakfast and Brunch,0.58243,0.18317,Make-Ahead Sausage and Egg Brunch Enchiladas,Make_ahead-Sausage-And-Egg-Brunch-Enchiladas-Recipezaar
mexican,baking,Salads,-0.47408,0.050691,Mason Jar Mexican Salad,Mason-Jar-Mexican-Salad-1435163
mexican,baking,Snacks|Lunch|Appetizers,0.099988,0.52614,Mediterranean-Style Nachos,Mediterranean_style-Nachos-Recipezaar
mexican,baking,Main Dishes,0.42088,0.39787,Mexicali,Mexicali-Allrecipes
mexican,baking,Breakfast and Brunch,-0.045075,0.11629,Mexican Baked Eggs,Mexican-Baked-Eggs-1543079
mexican,baking,Desserts,-0.015409,-0.64403,Mexican Baked Strawberry Empanadas,Mexican-Baked-Strawberry-Empanadas-1089527
mexican,baking,Side Dishes,0.20302,0.47477,Mexican Bean Bake - Dip or Side Dish,Mexican-Bean-Bake-_-Dip-Or-Side-Dish-Recipezaar
mexican,baking,Main Dishes,-0.37235,-0.29541,Mexican Beef and Rice,Mexican-Beef-And-Rice-Recipezaar_1
mexican,baking,Main Dishes,0.0011645,0.71832,Mexican Beef Lasagna,Mexican-Beef-Lasagna-1434622
mexican,baking,Main Dishes,0.50559,0.16883,Mexican Beef Tortilla Casserole,Mexican-Beef-Tortilla-Casserole-Recipezaar
mexican,baking,Main Dishes,-0.27242,0.60121,Mexican Black Bean Casserole,Mexican-Black-Bean-Casserole-1394530
mexican,baking,Breakfast and Brunch,0.69914,0.49676,Mexican Breakfast Casserole,Mexican-Breakfast-Casserole-Food_com-131884
mexican,baking,Desserts,-0.15393,-0.577,Mexican Brownies,Mexican-Brownies-579870
mexican,baking,Lunch|Desserts,0.53768,-0.42552,Mexican Bun?uelos,Mexican-Bunuelos-1452391
mexican,baking,Main Dishes,0.73238,0.62076,MEXICAN CASSEROLE,MEXICAN-CASSEROLE-1848400
mexican,baking,Lunch|Appetizers,0.46122,0.67476,Mexican Cheese Ball with spicy Tortilla Chips,Mexican-Cheese-Ball-with-spicy-Tortilla-Chips-1589177
mexican,baking,Lunch|Main Dishes,-0.070306,0.1849,Mexican Chicken and Cheese pie,Mexican-Chicken-and-Cheese-pie-1560634
mexican,baking,Main Dishes|Soups,0.6418,0.5812,Mexican Chicken Casserole..no Soups!,Mexican-Chicken-Casserole_no-Soups_-Recipezaar
mexican,baking,Snacks|Main Dishes,0.55247,0.32213,Mexican Chicken over Chips,Mexican-Chicken-over-Chips-Food_com-157545
mexican,baking,Main Dishes,-0.25802,0.65564,Mexican Chicken Rolls,Mexican-Chicken-Rolls-1666158
mexican,baking,Appetizers,0.66192,0.34882,Mexican Chicken Wings With Jalapeno Cilantro Dip,Mexican-Chicken-Wings-With-Jalapeno-Cilantro-Dip-Recipezaar
mexican,baking,Lunch,-0.31048,0.41796,Mexican Chilli Beans with Homemade Tortilla Chips,Mexican-Chilli-Beans-with-Homemade-Tortilla-Chips-1109381
mexican,baking,Desserts,-0.10655,-0.11738,Mexican Chocolate Cake with Mascarpone Frosting,Mexican-chocolate-cake-with-mascarpone-frosting-335787
mexican,baking,Desserts,-0.044713,-0.022913,Mexican Chocolate Macaroons,Mexican-Chocolate-Macaroons-1881071
mexican,baking,Desserts,-0.13719,-0.46603,Mexican Chocolate Thumbprint Cookies,Mexican-Chocolate-Thumbprint-Cookies-685321
mexican,baking,Breads,0.53167,0.62689,Mexican Cornbread I,Mexican-Cornbread-I-Allrecipes
mexican,baking,Main Dishes,0.31913,0.3552,Mexican Dinner Pizza,Mexican-Dinner-Pizza-Recipezaar
mexican,baking,Main Dishes,0.12652,0.32088,Mexican Enchilada Suiza Lasagna,Mexican-Enchilada-Suiza-Lasagna-Recipezaar
mexican,baking,Main Dishes,0.57735,0.49627,Mexican Flaming Cheese,Mexican-Flaming-Cheese-Recipezaar
mexican,baking,Main Dishes,-0.53481,0.19725,Mexican Ground Beef and Cheese Baked Rice,Mexican-Ground-Beef-And-Cheese-Baked-Rice-Recipezaar
mexican,baking,Main Dishes,0.67332,0.42042,Mexican Inspired Sfuffed Peppers,Mexican-Inspired-Sfuffed-Peppers-Food_com-130216
mexican,baking,Main Dishes,0.092126,0.62419,Mexican Lasagna,Mexican-Lasagna-Recipezaar_40
mexican,baking,Main Dishes,0.11363,0.45059,Mexican Lasagna | Freezer Friendly and Absolutely Delicious,Mexican-Lasagna-_-Freezer-Friendly-and-Absolutely-Delicious-1297028
mexican,baking,Desserts,0.11606,-0.099758,Mexican Lava Brownies & Dulce de Leche Ice Cream,Mexican-Lava-Brownies-_-Dulce-de-Leche-Ice-Cream-1569697
mexican,baking,Desserts,-0.18768,-0.69427,Mexican Lovers Flan,Mexican-Lovers-Flan-Food_com-143897
mexican,baking,Main Dishes,0.62092,-0.12573,Mexican Meat Pie,Mexican-Meat-Pie-Recipezaar
mexican,baking,Lunch|Main Dishes,0.33313,0.32737,Mexican Mini-Pizzas,Mexican-Mini-Pizzas-Food-Network-273825
mexican,baking,Desserts,-0.12952,-0.70222,Mexican Ojarascas Cookies,Mexican-Ojarascas-Cookies-Food_com-82333
mexican,baking,Appetizers,0.3899,0.45483,Mexican Pepper Dip,Mexican-Pepper-Dip-1070706
mexican,baking,Main Dishes,0.0064791,0.62421,Mexican Pizza for One,Mexican-Pizza-for-One-1295400
mexican,baking,Main Dishes,0.1055,0.094491,Mexican Pizza with Quick Pour and Bake Crust,Mexican-Pizza-with-Quick-Pour-and-Bake-Crust-1273557
mexican,baking,Main Dishes,0.020422,0.44756,Mexican Pork Meatballs in Tomato-Chipotle Chile Sauce,Mexican-pork-meatballs-in-tomato-chipotle-chile-sauce-310384
mexican,baking,Snacks,0.21609,-0.06234,Mexican Potato Nachos,Mexican-Potato-Nachos-AllRecipes-201863
mexican,baking,Main Dishes,0.57406,0.49279,Mexican Quiche,Mexican-Quiche-Food_com-288631
mexican,baking,Main Dishes,-0.7127,0.5285,Mexican Quinoa Stuffed Peppers,Mexican-Quinoa-Stuffed-Peppers-1513441
mexican,baking,Soups,-0.33749,0.1243,Mexican Rice Soup,Mexican-Rice-Soup-Food_com-166510
mexican,baking,Main Dishes,0.76252,0.11678,Mexican Sausage Pizza,Mexican-Sausage-Pizza-AllRecipes-39482
mexican,baking,Main Dishes,0.43156,0.63832,Mexican Skillet Chicken Delicioso,Mexican-Skillet-Chicken-Delicioso-Food_com-167796
mexican,baking,Main Dishes,-0.5355,0.63512,Mexican Spiced Chicken and Lime Salsa Salad,Mexican-Spiced-Chicken-and-Lime-Salsa-Salad-1448521
