cuisine,cooking-technique,course,x,y,name,id
mexican,baking,Main Dishes|Appetizers,-0.18366,-0.31117,Beef Burrito Dip,Beef-Burrito-Dip-Food_com-61159
mexican,baking,Main Dishes,-0.056181,0.064368,Beef Enchilada Stack,Beef-Enchilada-Stack-1290501
mexican,baking,Main Dishes,-0.16474,-0.21485,Beef Enchiladas I,Beef-Enchiladas-I-Allrecipes
mexican,baking,Main Dishes,0.013826,-0.19249,Beef Mexican Casserole (Um Gala),Beef-Mexican-Casserole-_um-Gala_-Recipezaar
mexican,baking,Main Dishes,-0.20458,0.10928,Beef Taco Pie,Beef-Taco-Pie-1567489
mexican,baking,Main Dishes,-0.1026,-0.15076,Beef (or Chicken or Turkey) Enchiladas,Beef-_or-Chicken-Or-Turkey_-Enchiladas-Recipezaar
mexican,baking,Main Dishes,-0.22612,-0.28024,Beefy Tortilla Casserole,Beefy-Tortilla-Casserole-Recipezaar_1
mexican,baking,Main Dishes,0.07526,0.076862,Best Ever Chicken Enchiladas,Best-Ever-Chicken-Enchiladas-1331099
mexican,baking,Main Dishes,-0.32527,-0.16589,Bill Clinton's Chicken Enchiladas,Bill-Clinton_s-Chicken-Enchiladas-Recipezaar_1
mexican,baking,Lunch|Main Dishes,-0.30124,-0.071509,Black Bean and Brown Rice Burritos,Black-Bean-And-Brown-Rice-Burritos-Recipezaar
mexican,baking,Main Dishes,-0.022399,-0.21186,Black Bean and Corn Enchiladas,Black-Bean-and-Corn-Enchiladas-1680131
mexican,baking,Lunch|Appetizers,-0.062792,0.075217,Black Bean and Plantain Empanadas,Black-Bean-and-Plantain-Empanadas-506769
mexican,baking,Main Dishes,-0.13498,-0.27537,Black Bean and Spinach Enchiladas,Black-Bean-And-Spinach-Enchiladas-Recipezaar
mexican,baking,Main Dishes,-0.32175,-0.10265,Black Bean Burrito Bake,Black-Bean-Burrito-Bake-1564118
mexican,baking,Main Dishes,-0.25199,0.039071,Black Bean Enchiladas,Black-Bean-Enchiladas-Food_com-66568
mexican,baking,Snacks|Lunch|Appetizers,-0.23944,0.019562,Black Bean Nachos,Black-Bean-Nachos-Recipezaar
mexican,baking,Main Dishes,-0.28022,-0.034012,Black Bean Tortilla Bake,Black-Bean-Tortilla-Bake-411109
mexican,baking,Main Dishes,-0.18954,-0.24348,Black Bean Vegan Enchiladas #Recipe,Black-Bean-Vegan-Enchiladas-_Recipe-1847185
mexican,baking,Lunch|Main Dishes,-0.21202,0.0092087,Black Bean & Chorizo Tostada,Black-Bean-_-Chorizo-Tostada-1806358
mexican,baking,Main Dishes,-0.28379,0.17063,Blast of Color Mexican Stuffed Bell Peppers,Blast-of-Color-Mexican-Stuffed-Bell-Peppers-1591826
mexican,baking,Main Dishes|Breakfast and Brunch,-0.2359,0.14231,Breakfast Enchiladas with Roasted Tomatillo Sauce,Breakfast-enchiladas-with-roasted-tomatillo-sauce-321845
mexican,baking,Snacks|Lunch|Main Dishes|Appetizers,-0.03222,0.094991,Brisket Nachos,Brisket-Nachos-Food_com-119253
mexican,baking,Appetizers,-0.16285,-0.28426,Buffalo Taco Dip,Buffalo-Taco-Dip-AllRecipes
mexican,baking,Main Dishes,-0.12929,-0.30462,Burrito Casserole,Burrito-Casserole-Food_com-143493
mexican,baking,Main Dishes,-0.2622,-0.11777,Butternut Squash and Black Bean Enchiladas,Butternut-Squash-and-Black-Bean-Enchiladas-1567806
mexican,baking,Main Dishes,-0.16187,0.051682,Butternut Squash Enchiladas With Tomatillo Sauce,Butternut-Squash-Enchiladas-With-Tomatillo-Sauce-Recipezaar
mexican,baking,Main Dishes,-0.33261,0.052144,California-style Enchiladas,California_style-Enchiladas-Recipezaar
mexican,baking,Main Dishes,-0.15176,0.082712,Caribbean Fish Tacos,Caribbean-Fish-Tacos-1874278
mexican,baking,Main Dishes,-0.33251,-0.027243,Carnitas Enchiladas (or Tacos Burritos),Carnitas-Enchiladas-_or-Tacos_-Burritos_-683967
mexican,baking,Main Dishes,-0.17504,-0.22382,Cheaters Enchiladas,Cheaters-Enchiladas-Recipezaar
mexican,baking,Main Dishes,-0.12163,-0.27444,Cheese and Onion Enchiladas,Cheese-and-Onion-Enchiladas-1052221
mexican,baking,Main Dishes,-0.1574,-0.22367,Cheese Enchilada Casserole,Cheese-Enchilada-Casserole-Recipezaar
mexican,baking,Main Dishes,-0.24466,-0.15126,Cheese Enchiladas W/Sour Cream Sauce,Cheese-Enchiladas-W_Sour-Cream-Sauce-Food_com-76474
mexican,baking,Main Dishes,-0.13257,-0.31091,Cheesy Adobo Enchiladas,Cheesy-Adobo-Enchiladas-1581660
mexican,baking,Main Dishes,-0.17197,-0.21688,Cheesy Bean Enchiladas,Cheesy-Bean-Enchiladas-Recipezaar
mexican,baking,Main Dishes,-0.034255,-0.29578,Cheesy Chicken Enchilada Style Burritos,Cheesy-Chicken-Enchilada-Style-Burritos-1854377
mexican,baking,Main Dishes,-0.13892,-0.23253,Cheesy Chicken & Corn Stuffed Chiles,Cheesy-Chicken-_-Corn-Stuffed-Chiles-1694937
mexican,baking,Main Dishes,-0.082357,-0.30434,Cheesy Enchilada Bake,Cheesy-Enchilada-Bake-Recipezaar
mexican,baking,Main Dishes,-0.077131,-0.24301,Cheesy Mexican Bubble-Up Bake,Cheesy-Mexican-Bubble-Up-Bake-1643497
mexican,baking,Side Dishes|Main Dishes,-0.16949,0.037666,Cheesy Mexi-Rice Casserole,Cheesy-Mexi_rice-Casserole-Allrecipes
mexican,baking,Main Dishes,-0.3114,-0.15225,Cheesy Taco Casserole,Cheesy-Taco-Casserole-750157
mexican,baking,Lunch|Main Dishes,-0.26401,-0.19835,Chicken and Black Bean Burritos,Chicken-And-Black-Bean-Burritos-Recipezaar_2
mexican,baking,Lunch|Main Dishes,-0.25821,-0.21965,Chicken and Brie Quesadillas With Chipotle Salsa,Chicken-And-Brie-Quesadillas-With-Chipotle-Salsa-Recipezaar
mexican,baking,Main Dishes,-0.028301,-0.3499,Chicken and Cheese Tortilla Pia,Chicken-and-Cheese-Tortilla-Pia-1519744
mexican,baking,Main Dishes,-0.15442,-0.060703,Chicken and Mango Tortilla Bowls,Chicken-and-Mango-Tortilla-Bowls-496306
mexican,baking,Lunch|Main Dishes,-0.11262,-0.29065,Chicken and Roasted Red Pepper Quesadillas,Chicken-and-roasted-red-pepper-quesadillas-318379
mexican,baking,Main Dishes,-0.31737,0.14277,Chicken Burrito Bowl,Chicken-Burrito-Bowl-1282736
mexican,baking,Main Dishes,-0.22234,-0.28139,Chicken Chile Enchiladas,Chicken-Chile-Enchiladas-1323085
mexican,baking,Main Dishes,-0.083773,0.14498,Chicken Chipotle Burrito Bowls,Chicken-Chipotle-Burrito-Bowls-Recipezaar
mexican,baking,Main Dishes,-0.3339,0.093525,Chicken Enchilada Casserole,Chicken-Enchilada-Casserole-Food_com-133692
mexican,baking,Main Dishes,-0.30524,-0.21952,Chicken Enchilada Pasta,Chicken-Enchilada-Pasta-1114957
mexican,baking,Main Dishes,-0.15133,-0.2441,Chicken Enchilada Quinoa Casserole,Chicken-Enchilada-Quinoa-Casserole-759276
mexican,baking,Snacks|Lunch|Main Dishes,-0.030094,-0.27145,Chicken Enchilada Roll Ups,Chicken-Enchilada-Roll-Ups-502254
mexican,baking,Main Dishes,-0.2204,-0.078969,Chicken Enchiladas,Chicken-enchiladas-365358
mexican,baking,Main Dishes,-0.031405,0.096299,Chicken Enchiladas De Jocoque,Chicken-Enchiladas-De-Jocoque-Food_com-115094
mexican,baking,Main Dishes,-0.093154,-0.32423,Chicken Enchiladas IV,Chicken-Enchiladas-Iv-Allrecipes
mexican,baking,Main Dishes,-0.1757,-0.30471,Chicken Enchiladas Verdes,Chicken-Enchiladas-Verdes-Food_com-77102
mexican,baking,Main Dishes,-0.14659,-0.23662,Chicken Enchiladas with Creamy Green Chile Sauce,Chicken-Enchiladas-with-Creamy-Green-Chile-Sauce-AllRecipes
mexican,baking,Main Dishes,0.063016,-0.12564,Chicken Enchiladas with Homemade Chile Gravy Enchilada Sauce,Chicken-Enchiladas-with-Homemade-Chile-Gravy-Enchilada-Sauce-488913
mexican,baking,Main Dishes,-0.16004,-0.13295,Chicken Enchiladas With Salsa Verde?,Chicken-Enchiladas-With-Salsa-Verde-1684726
mexican,baking,Main Dishes,-0.19591,-0.097677,Chicken Enchiladas with Tangy Tomatillo Sauce,Chicken-Enchiladas-With-Tangy-Tomatillo-Sauce-Recipezaar
mexican,baking,Main Dishes,-0.22263,-0.21069,Chicken Enchilada/Vegetarian Enchilada,Chicken-Enchilada_Vegetarian-Enchilada-1415814
mexican,baking,Main Dishes,-0.10885,-0.2521,Chicken Fajita Queso Fundido,Chicken-Fajita-Queso-Fundido-1472908
mexican,baking,Main Dishes,-0.012322,-0.1516,Chicken Mole,Chicken-mole-326418
mexican,baking,Main Dishes,-0.23712,-0.2575,Chicken Ole,Chicken-Ole-Recipezaar_1
mexican,baking,Lunch|Appetizers,-0.036577,-0.3258,Chicken Quesadilla Appetizers,Chicken-Quesadilla-Appetizers-1020179
mexican,baking,Main Dishes,-0.15253,-0.085374,Chicken Simmered in Red Chile Sauce,Chicken-Simmered-In-Red-Chile-Sauce-Recipezaar
mexican,baking,Main Dishes,-0.22145,-0.16029,Chicken Strata Mexican Style,Chicken-Strata_-Mexican-Style-Recipezaar
mexican,baking,Main Dishes,-0.19766,0.012319,Chicken Taco Rice Casserole,Chicken-Taco-Rice-Casserole-1898458
mexican,baking,Main Dishes,-0.12533,-0.14934,Chicken Tamale Casserole,Chicken-Tamale-Casserole-1587292
mexican,baking,Main Dishes,-0.043505,-0.25739,Chicken Tortilla Pie,Chicken-Tortilla-Pie-1815465
mexican,baking,Soups,-0.32233,0.16496,Chicken Tortilla Soup,Chicken-Tortilla-Soup-Recipezaar_2
mexican,baking,Main Dishes,-0.12726,-0.32324,Chicken Verde Enchilada Casserole,Chicken-Verde-Enchilada-Casserole-1652334
mexican,baking,Main Dishes,-0.23969,-0.21455,Chicken & Cheese Enchiladas,Chicken-_-Cheese-Enchiladas-566389
mexican,baking,Main Dishes,-0.28449,0.09089,Chicken & Tomatillo Enchiladas,Chicken-_-Tomatillo-Enchiladas-1298529
mexican,baking,Main Dishes,-0.12552,-0.18426,Chicken Black Bean and Spinach Enchiladas,Chicken_-Black-Bean_-and-Spinach-Enchiladas-488646
mexican,baking,Main Dishes,-0.19622,-0.30373,Chile-Chicken Enchiladas,Chile-Chicken-Enchiladas-Food_com-145495
mexican,baking,Main Dishes,-0.15259,-0.17795,Chile Rellenos Casserole,Chile-Rellenos-Casserole-My-Recipes
mexican,baking,Main Dishes,-0.049475,-0.25749,Chiles Rellenos de San Joaquin,Chiles-Rellenos-de-San-Joaquin-1610957
mexican,baking,Main Dishes,0.15436,-0.30879,Chili Cheese Enchiladas,Chili-Cheese-Enchiladas-Food_com-80232
mexican,baking,Main Dishes,-0.11211,-0.25365,Chili Gravy Enchiladas,Chili-Gravy-Enchiladas-1188368
mexican,baking,Main Dishes,-0.25903,0.012802,Chili Rubbed Fish Tacos,Chili-Rubbed-Fish-Tacos-1448112
mexican,baking,Lunch|Main Dishes,-0.12164,-0.20337,Chimichangas (My Take on Ww Recipe),Chimichangas-_my-Take-On-Ww-Recipe_-Recipezaar
mexican,baking,Main Dishes,-0.18822,-0.33137,Chipotle Chicken Nacho Casserole,Chipotle-Chicken-Nacho-Casserole-1299833
mexican,baking,Main Dishes,-0.21262,-0.20277,Chipotle Mexican Lasagna,Chipotle-Mexican-Lasagna-Recipezaar
mexican,baking,Main Dishes|Breakfast and Brunch,0.010275,-0.11789,Chipotle Taco Breakfast Skillet Bake {Paleo & Whole30},Chipotle-Taco-Breakfast-Skillet-Bake-_Paleo-_-Whole30_-1479626
mexican,baking,Appetizers,-0.16394,-0.23424,Chorizo Bean Dip,Chorizo-Bean-Dip-Recipezaar
mexican,baking,Main Dishes,-0.16617,-0.27838,Chorizo & Egg Enchiladas With a Green Chile Sauce,Chorizo-_-Egg-Enchiladas-With-a-Green-Chile-Sauce-536726
mexican,baking,Lunch|Main Dishes,-0.31387,-0.0993,Cilantro Lime Chicken Zoodles with Homemade Baked Tortilla Strips,Cilantro-Lime-Chicken-Zoodles-with-Homemade-Baked-Tortilla-Strips-1050938
mexican,baking,Appetizers,-0.19085,0.021893,Cinco de Mayo,Cinco-De-Mayo-Recipezaar
mexican,baking,Snacks|Lunch|Appetizers,-0.031433,-0.071258,Classic Pub Style Nachos,Classic-Pub-Style-Nachos-AllRecipes
mexican,baking,Lunch,-0.10204,0.053674,Clean Eating Taquitos,Clean-Eating-Taquitos-762981
mexican,baking,Main Dishes,-0.26056,-0.26952,Colorado-Style Beef Enchiladas,Colorado-Style-Beef-Enchiladas-Food_com-175661
mexican,baking,Main Dishes,-0.054317,-0.30444,Copycat Taco Bell Mexican Pizza Recipe ??Copycat Secrets!,Copycat-Taco-Bell-Mexican-Pizza-Recipe-Copycat-Secrets_-1847358
mexican,baking,Soups,-0.12193,0.093892,Corn and Salsa Tortilla Soup,Corn-And-Salsa-Tortilla-Soup-Recipezaar
mexican,baking,Main Dishes,-0.055167,-0.27178,Corn - Stuffed Poblano Chilies,Corn-_-Stuffed-Poblano-Chilies-Recipezaar
mexican,baking,Main Dishes,-0.27838,-0.031482,Crab and Shrimp Zucchini Enchiladas with Mango-Jalapeno Salsa,Crab-and-Shrimp-Zucchini-Enchiladas-with-Mango-Jalapeno-Salsa-1492509
mexican,baking,Main Dishes,-0.069419,-0.13128,Cream Cheese Chicken Enchiladas,Cream-Cheese-Chicken-Enchiladas-Food_com-81169
mexican,baking,Main Dishes,-0.11818,-0.31321,Creamy Beef Enchiladas,Creamy-Beef-Enchiladas-1605975
mexican,baking,Main Dishes,-0.08384,-0.29904,Creamy Chicken and Sour Cream Enchiladas,Creamy-Chicken-and-Sour-Cream-Enchiladas-AllRecipes
mexican,baking,Main Dishes,-0.20867,-0.16911,Creamy Chicken Enchiladas With Red Sauce,Creamy-Chicken-Enchiladas-With-Red-Sauce-Recipezaar
mexican,baking,Main Dishes,-0.14241,-0.3051,Creamy Enchiladas,Creamy-Enchiladas-Recipezaar
mexican,baking,Appetizers,-0.02702,-0.2922,Creamy Mexican Dip with Leftover Taco Meat,Creamy-Mexican-Dip-with-Leftover-Taco-Meat-980417
mexican,baking,Main Dishes,0.064044,0.1184,Creamy Seafood Enchiladas,Creamy-Seafood-Enchiladas-Food_com-184972
mexican,baking,Main Dishes,-0.27041,-0.083168,Creamy Vegetable Enchiladas,Creamy-Vegetable-Enchiladas-1517909
mexican,baking,Lunch|Main Dishes,-0.13469,-0.20627,Crispy Baked Black Bean Burritos,Crispy-Baked-Black-Bean-Burritos-Food_com-167146
mexican,baking,Lunch|Main Dishes,-0.25071,-0.17277,Crispy Chipotle Tuna Tostadas,Crispy-Chipotle-Tuna-Tostadas-1853723
mexican,baking,Soups,-0.058337,0.22803,Crock-Pot Chicken & Tortilla Soup,Crock-Pot-Chicken-_-Tortilla-Soup-1030450
mexican,baking,Main Dishes,-0.32781,-0.070386,CrockPot Chicken Enchiladas,CrockPot-Chicken-Enchiladas-1356167
mexican,baking,Main Dishes,-0.2102,-0.26521,Crunchy Chicken Tostatas,Crunchy-Chicken-Tostatas-1836960
mexican,baking,Main Dishes,-0.12217,-0.21648,Cumin Pork Tacos (From The Elliott Homestead Family Table),Cumin-Pork-Tacos-_From-The-Elliott-Homestead-Family-Table_-1429325
mexican,baking,Main Dishes,-0.14435,-0.28289,Dave's Zesty Spinach and Mushroom Enchiladas,Dave_s-Zesty-Spinach-and-Mushroom-Enchiladas-Food_com-291272
mexican,baking,Main Dishes,-0.26585,-0.098814,Delicious Enchilada Layered Dish,Delicious-Enchilada-Layered-Dish-Food_com-291974
mexican,baking,Appetizers,-0.11571,-0.2936,Disappearing Buffalo Chicken Dip,Disappearing-buffalo-chicken-dip-297712
mexican,baking,Main Dishes,-0.25292,-0.16729,Double Duty Quesadilla Casserole,Double-Duty-Quesadilla-Casserole-1714865
mexican,baking,Main Dishes,-0.075961,-0.3371,Easiest Beef Enchiladas Ever!,Easiest-Beef-Enchiladas-Ever_-Recipezaar
mexican,baking,Main Dishes,-0.020531,-0.07032,Easy Beef Enchiladas,Easy-Beef-Enchiladas-1042216
mexican,baking,Main Dishes,-0.073628,-0.30432,Easy Cheese Enchiladas Recipe with Rice,Easy-Cheese-Enchiladas-Recipe-with-Rice-1478980
mexican,baking,Snacks|Lunch|Appetizers,-0.098105,-0.33672,Easy Cheesy Nachos,Easy-Cheesy-Nachos-1487793
mexican,baking,Main Dishes,-0.069604,-0.29644,Easy Chili Cheesy Enchiladas,Easy-Chili-Cheesy-Enchiladas-Recipezaar
mexican,baking,Main Dishes,-0.11665,-0.3181,Easy Enchiladas for Picky Eaters,Easy-Enchiladas-For-Picky-Eaters-Recipezaar
mexican,baking,Main Dishes,-0.14546,0.16057,Easy Fajita Chicken Bake,Easy-Fajita-Chicken-Bake-1057408
mexican,baking,Lunch|Main Dishes,-0.26636,-0.25263,Easy Mexican Calzones,Easy-Mexican-Calzones-Food_com-63154
mexican,baking,Main Dishes,-0.24884,-0.18479,Easy Mexican Fiesta Layered Casserole,Easy-Mexican-Fiesta-Layered-Casserole-1150034
mexican,baking,Main Dishes,-0.23309,0.007205,Easy Mexican Quinoa Bake,Easy-Mexican-Quinoa-Bake-1367406
mexican,baking,Lunch|Main Dishes,-0.30231,-0.14941,Easy Oven Baked Spicy Chicken Tacos,Easy-Oven-Baked-Spicy-Chicken-Tacos-1442167
mexican,baking,Side Dishes,-0.16304,-0.031561,Easy Restaurant-Style Mexican Rice,Easy-Restaurant-Style-Mexican-Rice-1775843
mexican,baking,Main Dishes,-0.1241,-0.24387,Easy Sour Cream Chicken Enchiladas,Easy-Sour-Cream-Chicken-Enchiladas-Food_com-170505
mexican,baking,Main Dishes,0.055952,0.066253,Easy Tasty Chicken Fajita Enchiladas,Easy-Tasty-Chicken-Fajita-Enchiladas-1688705
mexican,baking,Main Dishes,-0.13125,-0.22056,Easy Weeknight Chicken Enchiladas,Easy-Weeknight-Chicken-Enchiladas-1064812
mexican,baking,Main Dishes|Breakfast and Brunch,-0.255,-0.017618,Egg Sausage and Pepper Breakfast Enchiladas,Egg_-Sausage-and-Pepper-Breakfast-Enchiladas-1253582
mexican,baking,Main Dishes,-0.34922,-0.24842,Em-Chiladas,Em-Chiladas-Food_com-133137
mexican,baking,Main Dishes,-0.1975,-0.14078,Enchanted Sour Cream Chicken Enchiladas,Enchanted-Sour-Cream-Chicken-Enchiladas-AllRecipes
mexican,baking,Main Dishes,-0.33198,-0.10755,Enchilada Casserole,Enchilada-Casserole-Food_com-65977
mexican,baking,Main Dishes,-0.14213,-0.078933,Enchilada Chicken and Rice Casserole,Enchilada-Chicken-and-Rice-Casserole-1084392
mexican,baking,Main Dishes,-0.2182,-0.1793,Enchilada Noodles,Enchilada-Noodles-1244854
mexican,baking,Main Dishes,-0.15674,0.042629,Enchilada Taco Casserole + Le Creuset Cookware Giveaway,Enchilada-Taco-Casserole-_-Le-Creuset-Cookware-Giveaway-576393
mexican,baking,Main Dishes,0.040586,-0.15875,Enchiladas de Pollo,Enchiladas-De-Pollo-Recipezaar
mexican,baking,Main Dishes,-0.11051,-0.20644,Enchiladas Perfectos Del Pollo (Perfect Chicken Enchiladas),Enchiladas-Perfectos-Del-Pollo-_Perfect-Chicken-Enchiladas_-Food_com-178221
mexican,baking,Main Dishes,-0.10687,-0.25333,Enchiladas with Chili-Tomato Sauce,Enchiladas-with-chili-tomato-sauce-364973
mexican,baking,Lunch,-0.032856,-0.1373,End of Summer Empanadas,End-of-Summer-Empanadas-1765344
mexican,baking,Lunch|Main Dishes|Appetizers,-0.24581,-0.19311,Fajita Chicken Nachos,Fajita-Chicken-Nachos-1517268
mexican,baking,Main Dishes,-0.22391,-0.23463,Famous Chicken Enchiladas,Famous-Chicken-Enchiladas-Recipezaar
mexican,baking,Main Dishes,0.055984,-0.2135,Fast and Easy Enchilada Pie!!,Fast-and-Easy-Enchilada-Pie_-Food_com-142434
mexican,baking,Main Dishes,-0.24551,-0.25529,Fiesta Baked Chicken,Fiesta-Baked-Chicken-Food_com-151605
mexican,baking,Main Dishes,0.059856,-0.26641,Fiesta Mexican Lasagna,Fiesta-Mexican-Lasagna-Recipezaar
mexican,baking,Main Dishes,-0.09482,-0.17944,Firehouse Enchiladas,Firehouse-Enchiladas-1080907
mexican,baking,Main Dishes,-0.17997,0.16592,Fish Tacos with Roasted Corn Salsa,Fish-Tacos-with-Roasted-Corn-Salsa-1318438
mexican,baking,Desserts,0.32971,-0.071979,Flan Napolitano (Mexican Restaurant Flan),Flan-Napolitano-_mexican-Restaurant-Flan_-Recipezaar
mexican,baking,Main Dishes,-0.072352,0.015276,Freezer Friendly Zucchini Chicken Enchiladas,Freezer-Friendly-Zucchini-Chicken-Enchiladas-1518518
mexican,baking,Main Dishes|Appetizers,-0.21931,-0.19527,Fully Loaded Nachos,Fully-Loaded-Nachos-1494685
mexican,baking,Main Dishes,-0.26467,-0.097054,Goat Cheese Enchiladas & Suavignon Blanc,Goat-Cheese-Enchiladas-_-Suavignon-Blanc-1584189
mexican,baking,Main Dishes,-0.078912,-0.27391,Grands! Biscuit Taco Cups,Grands_-Biscuit-Taco-Cups-Recipezaar
mexican,baking,Main Dishes,-0.21247,-0.14477,Green Chicken Enchiladas with Arroz Verde and Charred Tomatillo Sauce,Green-Chicken-Enchiladas-with-Arroz-Verde-and-Charred-Tomatillo-Sauce-1862431
mexican,baking,Main Dishes,-0.34186,0.016739,Green Chile Burritos,Green-Chile-Burritos-Recipezaar
mexican,baking,Main Dishes,-0.083478,-0.30759,Green Chile Enchilada Casserole,Green-Chile-Enchilada-Casserole-1200925
mexican,baking,Lunch|Main Dishes,-0.26702,-0.26934,Green Chili Burritos,Green-Chili-Burritos-Recipezaar
mexican,baking,Lunch|Main Dishes,-0.24818,-0.25965,Green Chili Turkey Tacos,Green-Chili-Turkey-Tacos-1196820
mexican,baking,Main Dishes,-0.069453,-0.28326,Green Sauce Enchiladas,Green-Sauce-Enchiladas-Allrecipes
mexican,baking,Main Dishes,-0.2454,-0.030664,Grilled Salmon Fajita Packets,Grilled-Salmon-Fajita-Packets-Recipezaar
mexican,baking,Main Dishes,-0.050215,-0.17137,Ground Beef Enchiladas,Ground-Beef-Enchiladas-Food_com-106366
mexican,baking,Lunch|Appetizers,-0.1312,-0.22222,Guacamole and Cheese Chalupas,Guacamole-And-Cheese-Chalupas-Recipezaar
mexican,baking,Snacks|Appetizers,-0.1552,-0.27871,Hamburger Nacho Dip,Hamburger-Nacho-Dip-Recipezaar
mexican,baking,Lunch|Main Dishes,-0.034664,-0.19263,Hawaiian BBQ Chicken Taquitos,Hawaiian-BBQ-Chicken-Taquitos-622992
mexican,baking,Lunch|Main Dishes,-0.092683,-0.33695,Healthy Baked Chicken Taquitos,Healthy-Baked-Chicken-Taquitos-1741494
mexican,baking,Main Dishes,-0.11963,-0.15687,Healthy Gluten Free Leftover Enchiladas,Healthy-Gluten-Free-Leftover-Enchiladas-1115739
mexican,baking,Lunch|Main Dishes,-0.27681,-0.21849,HEALTHY MEXICAN PIZZA,HEALTHY-MEXICAN-PIZZA-1039340
mexican,baking,Main Dishes,-0.21301,-0.17163,Healthy Turkey and Black Bean Enchiladas,Healthy-Turkey-and-Black-Bean-Enchiladas-Food_com-115234
mexican,baking,Main Dishes,-0.11806,0.12717,Herbed Chicken Breasts with Tomatillo Salsa and Queso Fresco,Herbed-Chicken-Breasts-with-Tomatillo-Salsa-and-Queso-Fresco-1446741
mexican,baking,Lunch,0.13557,-0.05056,Homemade Corn Tortilla Chips Easy Cheap Mexican Snack Food,Homemade-Corn-Tortilla-Chips_-Easy-Cheap-Mexican-Snack-Food-Food_com-101786
mexican,baking,Main Dishes,-0.14813,-0.17231,Honey Lime Chicken & Quinoa Enchilada Casserole,Honey-Lime-Chicken-_-Quinoa-Enchilada-Casserole-994752
mexican,baking,Appetizers,-0.067396,-0.32725,Hot Mexican Appetizer,Hot-Mexican-Appetizer-Recipezaar
mexican,baking,Main Dishes,-0.022205,0.12494,Huachinango a la Veracruzano orRed Snapper in Tomato Sauce,Huachinango-A-La-Veracruzano-Orred-Snapper-In-Tomato-Sauce-Recipezaar
mexican,baking,Main Dishes,0.039466,-0.2334,Impossibly Easy Taco Pie,Impossibly-Easy-Taco-Pie-932255
mexican,baking,Main Dishes,-0.29244,-0.17472,Inspiralized Vegetable Enchiladas,Inspiralized-Vegetable-Enchiladas-1880306
mexican,baking,Main Dishes,-0.26218,-0.24781,Jake's Chickaladas--Chicken Enchiladas,Jake_s-Chickaladas_chicken-Enchiladas-Recipezaar
mexican,baking,Lunch|Appetizers,-0.1171,-0.24082,Jalapeno Popper Chicken Taquitos,Jalapeno-Popper-Chicken-Taquitos-1511731
mexican,baking,Main Dishes,-0.085799,-0.26951,Jens Enchiladas,Jens-Enchiladas-Recipezaar
mexican,baking,Main Dishes,-0.23405,-0.30481,Julie's Chicken Enchilada Casserole,Julie_s-Chicken-Enchilada-Casserole-Food_com-167299
mexican,baking,Main Dishes,-0.094253,-0.28647,Kid-friendly Enchiladas,Kid-friendly-Enchiladas-MyRecipes-257341
mexican,baking,Main Dishes,-0.25595,-0.040241,King Ranch Casserole,King-ranch-casserole-335928
mexican,baking,Main Dishes,-0.29074,-0.29252,Kittencal's Enchilada Stack,Kittencal_s-Enchilada-Stack-Recipezaar
mexican,baking,Main Dishes,0.060577,-0.026989,Lawnmover Tacos,Lawnmover-tacos-335706
mexican,baking,Main Dishes,-0.21265,-0.037399,Layered Chicken Enchiladas,Layered-Chicken-Enchiladas-Recipezaar
mexican,baking,Main Dishes,-0.27922,-0.091436,Layered Mexican Bake,Layered-Mexican-Bake-Food_com-65898
mexican,baking,Snacks|Lunch|Appetizers,0.0016636,-0.21373,Layered Nachos,Layered-Nachos-Recipezaar
mexican,baking,Main Dishes,-0.31805,-0.042148,Layered Tamale Casserole,Layered-Tamale-Casserole-Recipezaar
mexican,baking,Main Dishes,-0.29609,-0.10759,Leftover Chicken/Turkey Enchiladas With Black Beans,Leftover-Chicken_Turkey-Enchiladas-With-Black-Beans-Food_com-144102
mexican,baking,Main Dishes,-0.29427,-0.1983,Light and Easy Chicken Enchiladas,Light-And-Easy-Chicken-Enchiladas-Recipezaar
mexican,baking,Main Dishes,-0.20888,-0.24545,Light Tomatillo Chicken Casserole,Light-Tomatillo-Chicken-Casserole-1290210
mexican,baking,Main Dishes,-0.075771,-0.26523,Lightened Up Salsa Verde Chicken Enchiladas,Lightened-Up-Salsa-Verde-Chicken-Enchiladas-1694665
mexican,baking,Main Dishes|Appetizers,-0.27302,-0.12111,Linda's Spider Web Platter,Linda_s-Spider-Web-Platter-Recipezaar
mexican,baking,Lunch|Appetizers,-0.067601,-0.21487,Loaded Game Time Nachos,Loaded-Game-Time-Nachos-1475633
mexican,baking,Snacks|Appetizers,-0.28017,-0.060872,Loaded Vegan Nachos,Loaded-Vegan-Nachos-1772451
mexican,baking,Lunch|Appetizers,-0.075918,-0.1847,Low Carb Beef Nachos,Low-Carb-Beef-Nachos-1320230
mexican,baking,Main Dishes,-0.18781,-0.20491,Low Fat Chicken Enchiladas,Low-Fat-Chicken-Enchiladas-Recipezaar_3
mexican,baking,Main Dishes,-0.1888,-0.23376,Low Fat Vegetarian Enchiladas,Low-Fat-Vegetarian-Enchiladas-Recipezaar
mexican,baking,Main Dishes,-0.15011,-0.13935,Luby's Cafeteria Cheese Enchiladas With Chili Sauce,Luby_s-Cafeteria-Cheese-Enchiladas-With-Chili-Sauce-Food_com-150607
